1981,1,1,0,29.296,16.383,22.839
1981,1,2,0,28.623,15.428,22.026
1981,1,3,0,28.782,14.869,21.825
1981,1,4,0,28.13,15.495,21.812
1981,1,5,0,27.716,16.139,21.927
1981,1,6,0,27.946,17.054,22.5
1981,1,7,0,27.147,13.665,20.406
1981,1,8,0,25.019,11.385,18.202
1981,1,9,0,25.063,11.973,18.518
1981,1,10,0,25.297,11.735,18.516
1981,1,11,0,25.693,12.051,18.872
1981,1,12,0,25.185,12.162,18.674
1981,1,13,0,24.503,12.047,18.275
1981,1,14,0,25.707,12.942,19.325
1981,1,15,0,26.91,13.385,20.147
1981,1,16,0.00090026,28.217,15.344,21.781
1981,1,17,0,28.227,15.718,21.972
1981,1,18,0,26.557,14.472,20.515
1981,1,19,0,26.419,13.674,20.047
1981,1,20,0,27.082,13.303,20.193
1981,1,21,0,27.624,13.552,20.588
1981,1,22,0,27.543,13.96,20.752
1981,1,23,0,27.277,15.654,21.466
1981,1,24,0,27.147,16.99,22.068
1981,1,25,0,27.43,15.874,21.652
1981,1,26,0,25.941,13.389,19.665
1981,1,27,0,26.906,14.018,20.462
1981,1,28,0,27.871,15.542,21.706
1981,1,29,0,30.574,15.168,22.871
1981,1,30,0,29.882,15.032,22.457
1981,1,31,0,28.397,16.071,22.234
1981,2,1,0,27.367,12.03,19.698
1981,2,2,0,27.077,12.485,19.781
1981,2,3,0,28.61,13.643,21.127
1981,2,4,0,30.879,14.56,22.719
1981,2,5,0,29.085,15.229,22.157
1981,2,6,0,27.551,12.48,20.016
1981,2,7,0,27.483,11.199,19.341
1981,2,8,0,28.292,11.561,19.927
1981,2,9,0,27.634,12.281,19.957
1981,2,10,0,28.238,12.701,20.47
1981,2,11,0,29.632,12.664,21.148
1981,2,12,0,30.118,12.614,21.366
1981,2,13,0,29.372,14.641,22.007
1981,2,14,0,27.885,15.49,21.687
1981,2,15,0,28.227,16.089,22.158
1981,2,16,0,27.147,14.346,20.746
1981,2,17,0,28.86,14.042,21.451
1981,2,18,0,30.663,15.162,22.913
1981,2,19,0,32.112,15.797,23.954
1981,2,20,0,31.394,15.847,23.62
1981,2,21,0,32.743,16.233,24.488
1981,2,22,0,33.904,16.582,25.243
1981,2,23,0,35.406,16.466,25.936
1981,2,24,0,33.267,16.483,24.875
1981,2,25,0,33.236,16.969,25.102
1981,2,26,0,33.595,17.445,25.52
1981,2,27,0,34.3,17.958,26.129
1981,2,28,0,33.416,17.648,25.532
1981,3,1,0,31.819,18.254,25.036
1981,3,2,0,32.188,17.696,24.942
1981,3,3,0,34.413,18.333,26.373
1981,3,4,0,36.456,18.353,27.404
1981,3,5,0,35.98,18.767,27.374
1981,3,6,0,37.004,19.5,28.252
1981,3,7,0,36.139,20.243,28.191
1981,3,8,0,35.129,19.289,27.209
1981,3,9,0,34.245,18.836,26.541
1981,3,10,0,33.722,18.722,26.222
1981,3,11,0,32.603,18.54,25.571
1981,3,12,0,30.07,19.018,24.544
1981,3,13,0.0017143,31.14,18.012,24.576
1981,3,14,0.0060002,31.564,19.524,25.544
1981,3,15,0.0030001,31.41,21.059,26.235
1981,3,16,0,29.169,18.915,24.042
1981,3,17,0,31.745,17.713,24.729
1981,3,18,0,33.921,18.911,26.416
1981,3,19,0,31.587,20.457,26.022
1981,3,20,0,30.294,20.909,25.601
1981,3,21,0,30.85,17.432,24.141
1981,3,22,0,31.313,17.356,24.335
1981,3,23,0,31.455,18.04,24.748
1981,3,24,0,33.365,18.067,25.716
1981,3,25,0,33.533,18.28,25.907
1981,3,26,0,33.254,19.796,26.525
1981,3,27,0,35.203,20.267,27.735
1981,3,28,0,36.269,19.8,28.034
1981,3,29,0,35.18,18.97,27.075
1981,3,30,0,34.27,19.471,26.871
1981,3,31,0,32.85,21.448,27.149
1981,4,1,0,32.342,20.329,26.336
1981,4,2,0,32.27,20.065,26.167
1981,4,3,0,33.078,19.963,26.521
1981,4,4,0,34.597,18.635,26.616
1981,4,5,0,34.024,18.95,26.487
1981,4,6,0,35.842,18.052,26.947
1981,4,7,0,36.844,18.632,27.738
1981,4,8,0,36.99,19.06,28.025
1981,4,9,0,37.64,20.011,28.825
1981,4,10,0,37.202,20.912,29.057
1981,4,11,0,38.505,21.371,29.938
1981,4,12,0,39.541,21.079,30.31
1981,4,13,0,39.542,21.613,30.577
1981,4,14,0,39.69,21.533,30.611
1981,4,15,0,37.504,21.282,29.393
1981,4,16,0,37.253,21.514,29.383
1981,4,17,0,36.863,21.835,29.349
1981,4,18,0,36.599,22.818,29.708
1981,4,19,0,36.259,23.179,29.719
1981,4,20,0,36.085,23.269,29.677
1981,4,21,0,36.08,23.028,29.554
1981,4,22,0,34.881,22.078,28.48
1981,4,23,0,34.735,21.748,28.242
1981,4,24,0,35.612,21.619,28.616
1981,4,25,0,36.727,22.723,29.725
1981,4,26,0,37.665,22.219,29.942
1981,4,27,0,36.739,23.577,30.158
1981,4,28,0,33.676,23.539,28.607
1981,4,29,0,36.215,23.586,29.901
1981,4,30,0,36.525,21.971,29.248
1981,5,1,0,37.902,23.633,30.767
1981,5,2,0,39.354,25.175,32.265
1981,5,3,0,39.907,22.742,31.324
1981,5,4,0,37.717,22.76,30.239
1981,5,5,0,36.471,22.138,29.304
1981,5,6,0,36.101,23.925,30.013
1981,5,7,0,35.621,24.933,30.277
1981,5,8,0,35.752,24.699,30.226
1981,5,9,0,36.059,24.182,30.12
1981,5,10,0.045599,35.477,23.785,29.631
1981,5,11,0.0049445,35.936,23.371,29.653
1981,5,12,0,35.928,23.883,29.905
1981,5,13,0,36.308,23.757,30.033
1981,5,14,0,36.672,23.016,29.844
1981,5,15,0,37.082,24.299,30.69
1981,5,16,0,37.251,23.316,30.283
1981,5,17,0,37.781,23.572,30.677
1981,5,18,0,37.529,24.591,31.06
1981,5,19,0,36.658,25.02,30.839
1981,5,20,0,35.591,25.434,30.513
1981,5,21,0,36.226,24.832,30.529
1981,5,22,0,36.612,25.157,30.884
1981,5,23,0,37.745,25.226,31.485
1981,5,24,0,35.84,25.279,30.559
1981,5,25,0,35.616,24.838,30.227
1981,5,26,0,36.078,24.428,30.253
1981,5,27,0,36.197,25.276,30.737
1981,5,28,0,35.943,25.922,30.933
1981,5,29,0,35.612,26.509,31.06
1981,5,30,0,35.947,26.852,31.4
1981,5,31,0,35.712,26.723,31.218
1981,6,1,0,35.263,26.869,31.066
1981,6,2,0,35.694,26.658,31.176
1981,6,3,0,35.965,26.432,31.199
1981,6,4,0,36.103,26.605,31.354
1981,6,5,0,36.566,25.973,31.27
1981,6,6,0,36.604,26.843,31.724
1981,6,7,0,35.863,27.069,31.466
1981,6,8,0,35.932,27.192,31.562
1981,6,9,0,35.265,27.771,31.518
1981,6,10,0,35.197,27.368,31.283
1981,6,11,0,35.283,27.18,31.232
1981,6,12,0,35.253,27.208,31.231
1981,6,13,0,35.27,26.793,31.032
1981,6,14,0,34.958,27.109,31.034
1981,6,15,0,35.222,27.147,31.184
1981,6,16,0,34.785,26.986,30.885
1981,6,17,0,35.359,27.296,31.327
1981,6,18,0,35.173,27.424,31.299
1981,6,19,0,34.954,27.646,31.3
1981,6,20,0,34.201,27.868,31.035
1981,6,21,0,34.108,28.311,31.21
1981,6,22,0,33.959,28,30.979
1981,6,23,0,34.346,27.718,31.032
1981,6,24,0,33.918,28.07,30.994
1981,6,25,0.76918,32.873,28.107,30.49
1981,6,26,9.826,31.508,26.461,28.985
1981,6,27,8.5492,29.506,25.082,27.294
1981,6,28,7.739,29.577,25.457,27.517
1981,6,29,4.9506,31.465,27.089,29.277
1981,6,30,0.034058,31.526,27.21,29.368
1981,7,1,0.0931,30.865,26.828,28.847
1981,7,2,0,30.718,27.215,28.966
1981,7,3,0,31.931,27.514,29.723
1981,7,4,0,31.983,27.546,29.765
1981,7,5,0,31.958,27.477,29.718
1981,7,6,0,32.22,27.469,29.845
1981,7,7,0,32.449,27.487,29.968
1981,7,8,0.15847,32.421,27.49,29.955
1981,7,9,20.692,31.647,26.174,28.911
1981,7,10,70.155,28.859,25.215,27.037
1981,7,11,110.52,27.667,24.289,25.978
1981,7,12,75.859,27.256,24.416,25.836
1981,7,13,36.929,28.253,25.701,26.977
1981,7,14,0.90918,29.044,25.9,27.472
1981,7,15,0.1551,29.391,26.374,27.883
1981,7,16,0.020893,29.555,26.363,27.959
1981,7,17,0.043949,30.31,26.515,28.412
1981,7,18,0,29.571,26.5,28.035
1981,7,19,0,30.202,26.736,28.469
1981,7,20,0.24091,29.974,26.809,28.392
1981,7,21,0.92537,30.375,26.864,28.619
1981,7,22,24.401,30.147,26.602,28.375
1981,7,23,60.138,29.067,25.645,27.356
1981,7,24,43.694,29.18,25.696,27.438
1981,7,25,22.783,28.933,25.87,27.401
1981,7,26,8.7536,29.199,25.967,27.583
