1981,1,1,0,27.59,17.273,22.432
1981,1,2,0,26.968,15.863,21.416
1981,1,3,0,27.679,16.367,22.023
1981,1,4,0,27.931,15.49,21.71
1981,1,5,0,29.067,17.174,23.12
1981,1,6,0,29.224,17.458,23.341
1981,1,7,0,29.398,16.926,23.162
1981,1,8,0,28.292,16.328,22.31
1981,1,9,0.31404,27.087,16.996,22.041
1981,1,10,0.31629,24.013,16.846,20.429
1981,1,11,0.099237,23.9,17.133,20.517
1981,1,12,0.041603,22.537,15.944,19.241
1981,1,13,0,21.901,14.938,18.42
1981,1,14,0,24.565,14.146,19.355
1981,1,15,0,25.096,14.191,19.644
1981,1,16,0,26.241,15.226,20.733
1981,1,17,0,27.14,17.035,22.088
1981,1,18,0,27.231,17.764,22.497
1981,1,19,0,23.088,14.427,18.758
1981,1,20,0,25.477,14.201,19.839
1981,1,21,0,26.038,14.025,20.031
1981,1,22,0,27.482,15.976,21.729
1981,1,23,0,28.538,17.822,23.18
1981,1,24,0,29.173,18.78,23.976
1981,1,25,0,29.433,18.959,24.196
1981,1,26,0.0093633,28.824,18.613,23.719
1981,1,27,0.022283,29.001,19.305,24.153
1981,1,28,0,29.107,19.363,24.235
1981,1,29,0,29.397,18.393,23.895
1981,1,30,0,29.554,18.951,24.252
1981,1,31,0,31.526,19.541,25.533
1981,2,1,0,32.166,19.215,25.691
1981,2,2,0,30.459,16.927,23.693
1981,2,3,0,30.257,17.77,24.013
1981,2,4,0,30.123,17.682,23.902
1981,2,5,0,30.465,19.869,25.167
1981,2,6,0,30.672,19.395,25.034
1981,2,7,0,31.054,18.81,24.932
1981,2,8,0,31.396,18.811,25.103
1981,2,9,0,32.312,20.524,26.418
1981,2,10,0,32.289,19.47,25.879
1981,2,11,0,29.656,15.054,22.355
1981,2,12,0,30.02,14.914,22.467
1981,2,13,0,31.473,16.647,24.06
1981,2,14,0,32.499,19.034,25.767
1981,2,15,0,33.092,19.017,26.055
1981,2,16,0,33.188,20.262,26.725
1981,2,17,0,33.223,19.841,26.532
1981,2,18,0,32.923,18.718,25.821
1981,2,19,0,33.704,18.97,26.337
1981,2,20,0,33.967,19.956,26.961
1981,2,21,0,34.551,20.799,27.675
1981,2,22,0,33.882,21.38,27.631
1981,2,23,0,32.936,20.614,26.775
1981,2,24,0,32.748,19.745,26.247
1981,2,25,0,33.341,19.564,26.453
1981,2,26,0,34.792,20.215,27.504
1981,2,27,0,35.512,20.585,28.048
1981,2,28,0,36.11,20.974,28.542
1981,3,1,0,35.963,21.317,28.64
