1981,1,27.957,18.768,7.0487,12.909
1981,2,23.825,22.351,9.4951,15.923
1981,3,93.222,25.678,13.206,19.442
1981,4,0.11521,34.996,18.855,26.925
1981,5,5.0499,39.27,24.28,31.775
1981,6,8.0134,40.858,27.047,33.953
1981,7,164.31,34.019,26.707,30.363
1981,8,36.135,34.593,26.479,30.536
1981,9,22.438,34.963,24.048,29.506
1981,10,0.51107,31.749,16.887,24.318
1981,11,241.66,24.57,12.092,18.331
1981,12,0.021592,21.382,5.8912,13.637
1982,1,11.052,19.395,6.2751,12.835
1982,2,29.472,19.105,7.7451,13.425
1982,3,134.79,23.187,11.816,17.502
1982,4,27.279,32.066,17.869,24.968
1982,5,38.757,34.891,21.59,28.24
1982,6,14.964,39.084,26.239,32.662
1982,7,46.172,37.29,27.554,32.422
1982,8,122.46,33.508,26.038,29.773
1982,9,10.91,34.869,22.968,28.918
1982,10,5.4551,31.861,18.492,25.177
1982,11,3.6243,25.536,12.488,19.012
1982,12,6.377,20.956,7.561,14.258
1983,1,79.226,18.517,5.6921,12.105
1983,2,16.277,20.608,8.178,14.393
1983,3,13.137,25.966,12.031,18.999
1983,4,134.65,29.937,16.573,23.255
1983,5,5.7615,35.779,22.149,28.964
1983,6,23.318,38.339,25.447,31.893
1983,7,126.31,34.809,26.29,30.549
1983,8,195.99,33.232,25.996,29.614
1983,9,58.146,33.677,24.706,29.191
1983,10,63.577,30.986,17.31,24.148
1983,11,0,26.168,10.584,18.376
1983,12,0.96866,21.115,6.6655,13.89
1984,1,2.698,19.083,3.9533,11.518
1984,2,56.609,20.381,6.3419,13.361
1984,3,10.898,29.53,14.27,21.9
1984,4,1.8283,34.738,19.149,26.944
1984,5,0.60713,41.953,25.189,33.571
1984,6,16.263,39.083,28.624,33.853
1984,7,181.47,34.289,26.091,30.19
1984,8,186.62,33.787,26.384,30.085
1984,9,76.85,32.205,22.759,27.482
1984,10,0.42052,31.613,16.131,23.872
1984,11,0.88462,26.013,10.996,18.504
1984,12,0.1159,21.422,6.4239,13.923
1985,1,1.5379,19.24,6.1115,12.676
1985,2,2.3605,24.248,7.6372,15.943
1985,3,3.2681,31.007,14.433,22.72
1985,4,4.8601,34.872,19.548,27.21
1985,5,1.8918,40.496,23.953,32.225
1985,6,37.592,39.411,27.179,33.295
1985,7,165.05,33.924,26.177,30.051
1985,8,228.34,33.677,26.196,29.937
1985,9,44.794,33.822,24.037,28.93
1985,10,1.8995,30.293,17.514,23.904
1985,11,0.50856,26.283,11.998,19.141
1985,12,97.993,21.503,8.9712,15.237
1986,1,2.22,19.545,5.1509,12.348
1986,2,44.671,20.937,8.0706,14.504
