1981,1,9.4092,22.771,10.289,16.53
1981,2,2.4663,27.924,12.806,20.365
1981,3,46.171,31.508,17.573,24.541
1981,4,2.568,38.196,22.853,30.525
1981,5,11.215,39.866,26.573,33.22
1981,6,110.46,38.3,28.067,33.184
1981,7,355.67,29.391,24.379,26.885
1981,8,325.16,29.209,23.824,26.517
1981,9,173.67,30.925,23.596,27.26
1981,10,21.912,31.016,19.404,25.21
1981,11,4.1274,26.302,13.552,19.927
1981,12,38.522,22.728,10.069,16.399
1982,1,123.79,23.445,12.436,17.94
1982,2,7.6638,24.474,12.665,18.57
1982,3,5.2498,30.025,15.691,22.858
1982,4,4.6434,36.558,21.919,29.239
1982,5,9.1021,38.147,24.929,31.538
1982,6,93.028,37.035,27.123,32.079
1982,7,285.22,32.601,26.018,29.31
1982,8,654.1,27.942,23.722,25.832
1982,9,148.09,30.016,22.722,26.369
1982,10,15.659,31.236,20.063,25.649
1982,11,24.128,26.397,16.181,21.289
1982,12,3.8294,24.79,12.209,18.5
1983,1,20.809,22.677,9.4915,16.084
1983,2,7.1759,25.157,11.82,18.488
1983,3,1.5243,32.009,16.89,24.45
1983,4,7.5857,34.842,21.368,28.105
1983,5,2.9365,39.095,25.938,32.516
1983,6,95.393,37.634,27.83,32.732
1983,7,431.48,30.948,25.513,28.231
1983,8,380.36,29.682,24.781,27.232
1983,9,416.32,29.844,23.975,26.91
1983,10,37.732,28.803,19.254,24.029
1983,11,0,25.626,12.215,18.921
1983,12,3.4906,23.083,10.512,16.798
1984,1,57.168,21.916,11.272,16.594
1984,2,52.114,23.616,11.447,17.531
1984,3,3.1723,32.97,16.963,24.966
1984,4,1.5032,37.881,22.767,30.324
1984,5,1.0207,41.86,27.642,34.751
1984,6,81.126,36.136,27.492,31.814
1984,7,210.33,30.884,25.231,28.058
1984,8,560.94,27.876,23.635,25.755
1984,9,133.66,29.346,22.542,25.944
1984,10,2.4748,31.27,19.274,25.272
1984,11,1.1247,27.111,13.215,20.163
1984,12,2.3732,25.135,10.549,17.842
1985,1,30.813,22.952,11.313,17.133
1985,2,9.3577,27.331,10.98,19.155
1985,3,0.90502,35.149,18.091,26.62
1985,4,10.219,37.914,22.783,30.349
1985,5,1.3667,41.402,27.578,34.49
1985,6,132.47,37.086,27.732,32.409
1985,7,469.27,30.165,24.83,27.497
1985,8,425.61,28.355,23.917,26.136
1985,9,95.321,29.665,23.316,26.491
1985,10,74.903,28.678,19.325,24.001
1985,11,2.3853,27.309,14.347,20.828
1985,12,0.61866,25.095,11.999,18.547
1986,1,57.235,23.792,10.57,17.181
1986,2,113.64,24.927,13.408,19.167
1986,3,51.233,31.635,17.27,24.453
1986,4,0.99252,37.965,22.744,30.354
1986,5,32.451,39.456,25.489,32.473
1986,6,164.73,36.204,26.978,31.591
1986,7,335.9,29.351,24.421,26.886
1986,8,267.4,29.38,23.816,26.598
1986,9,99.742,31.625,23.402,27.514
1986,10,10.794,31.497,19.424,25.46
1986,11,0.21553,28.902,15.339,22.121
1986,12,60.09,22.941,11.177,17.059
1987,1,56.565,22.774,10.393,16.583
1987,2,77.508,27.407,13.448,20.427
1987,3,3.0684,31.927,17.611,24.769
1987,4,0.59663,38.044,22.967,30.505
1987,5,5.7815,38.907,25.624,32.265
1987,6,54.12,39.136,28.82,33.978
1987,7,311.66,32.837,25.497,29.167
1987,8,491.74,31.475,25.017,28.246
1987,9,309.91,30.256,23.188,26.722
1987,10,61.396,31.076,19.439,25.257
1987,11,0.54878,27.323,14.547,20.935
