1981,1,68.138,21.745,9.8286,15.787
1981,2,8.8879,25.635,12.198,18.916
1981,3,30.533,30.063,16.799,23.431
1981,4,4.1092,35.404,22.083,28.743
1981,5,50.42,37.043,25.307,31.175
1981,6,123.33,37.776,27.193,32.484
1981,7,530.45,31.575,26.45,29.013
1981,8,353.68,32.34,26.814,29.577
1981,9,481.63,32.028,25.645,28.837
1981,10,74.286,31.547,19.906,25.727
1981,11,3.7602,26.762,14.433,20.598
1981,12,2.6311,23.535,9.4226,16.479
1982,1,52.94,23.12,10.364,16.742
1982,2,5.0731,22.888,11.447,17.167
1982,3,112.77,28.298,15.493,21.896
1982,4,12.407,35.588,21.192,28.39
1982,5,51.597,37.47,24.048,30.759
1982,6,158.13,35.721,26.124,30.922
1982,7,384.06,34.985,27.617,31.301
1982,8,379.74,32.557,26.411,29.484
1982,9,543.89,32.018,24.733,28.376
1982,10,37.906,32.066,20.494,26.28
1982,11,7.046,27.425,15.71,21.568
1982,12,8.7319,24.026,10.422,17.224
1983,1,53.949,19.392,8.2191,13.806
1983,2,5.3515,23.769,10.782,17.275
1983,3,14.233,30.562,15.649,23.106
1983,4,48.648,33.146,20.225,26.686
1983,5,76.327,36.109,24.132,30.121
1983,6,130.72,38.255,27.149,32.702
1983,7,430.45,33.216,26.793,30.004
1983,8,410.87,32.399,26.688,29.544
1983,9,443.37,31.426,26.085,28.755
1983,10,88.063,30.406,21.422,25.914
1983,11,0,27.763,14.581,21.172
1983,12,54.953,23.524,10.806,17.165
1984,1,74.112,21.883,9.4474,15.665
1984,2,20.901,22.773,10.697,16.735
1984,3,8.5562,31.975,16.612,24.293
1984,4,7.5549,37.922,22.798,30.36
1984,5,43.001,39.67,26.625,33.147
1984,6,527.82,34.826,26.971,30.899
1984,7,528.12,32.31,26.576,29.443
1984,8,202.08,32.497,26.639,29.568
1984,9,275.87,31.443,24.606,28.024
1984,10,18.003,32.386,20.49,26.438
1984,11,0,28.103,13.809,20.956
1984,12,3.9393,24.671,10.443,17.557
1985,1,39.735,22.399,10.331,16.365
1985,2,5.8405,26.044,10.887,18.466
1985,3,14.278,33.803,17.437,25.62
1985,4,4.3453,38.015,22.895,30.455
1985,5,33.16,39.269,26.321,32.795
1985,6,181.45,38.143,27.954,33.048
1985,7,403.87,31.437,26.196,28.816
1985,8,478.23,32.605,26.974,29.79
1985,9,440.11,31.218,25.447,28.332
1985,10,110.02,29.649,21.04,25.344
1985,11,0.66065,27.812,15.222,21.517
1985,12,11.125,24.53,12.241,18.386
1986,1,9.3582,22.603,9.4838,16.043
1986,2,57.713,24.303,12.377,18.34
1986,3,1.0881,31.506,16.886,24.196
1986,4,17.402,36.73,22.023,29.377
1986,5,38.867,36.97,24.144,30.557
1986,6,155.09,37.484,27.397,32.441
1986,7,370.46,32.002,26.494,29.248
1986,8,334.3,32.4,26.639,29.52
1986,9,248.15,32.079,25.289,28.684
1986,10,52.655,30.641,20.457,25.549
1986,11,0.091341,28.63,15.97,22.3
1986,12,189.47,23.226,11.236,17.231
1987,1,12.994,22.426,9.6497,16.038
1987,2,9.082,26.807,13.235,20.021
1987,3,2.7821,32.096,17.33,24.713
1987,4,14.928,37.222,22.207,29.714
1987,5,21.897,37.88,24.614,31.247
1987,6,252.9,40.567,29.053,34.81
1987,7,369.9,34.079,27.455,30.767
1987,8,321.6,33.15,27.015,30.082
1987,9,276.5,32.535,26.053,29.294
1987,10,112.04,31.845,21.306,26.576
1987,11,0.70422,28.652,14.741,21.696
1987,12,2.0832,24.005,10.326,17.165
1988,1,8.6016,23.798,9.6482,16.723
1988,2,13.182,26.694,12.584,19.639
1988,3,43.846,31.598,16.754,24.176
1988,4,29.782,37.861,22.85,30.355
1988,5,38.938,39.39,26.804,33.097
1988,6,159.29,36.455,27.235,31.845
1988,7,551.37,32.086,26.985,29.535
1988,8,664.64,31.801,26.827,29.314
1988,9,242.74,33.333,26.544,29.939
1988,10,87.789,32.028,20.663,26.346
1988,11,0,28.564,15.214,21.889
1988,12,124.63,24.784,11.907,18.346
1989,1,83.374,21.657,8.5973,15.127
1989,2,24.956,24.998,11.25,18.124
1989,3,30.218,30.71,16.381,23.546
1989,4,3.6409,37.234,20.984,29.109
1989,5,13.469,39.274,26.398,32.836
1989,6,159.06,35.948,27.047,31.497
1989,7,486.89,32.389,26.965,29.677
1989,8,297.66,32.785,26.999,29.892
1989,9,261.28,31.984,26.012,28.998
1989,10,23.034,32.063,21.055,26.559
1989,11,0.64396,28.52,14.943,21.732
1989,12,60.833,23.054,10.575,16.815
1990,1,1.9432,23.407,9.6481,16.528
1990,2,139.95,24.157,12.466,18.311
1990,3,25.263,29.383,15.242,22.312
1990,4,2.8817,36.787,21.027,28.907
1990,5,69.272,36.847,25.251,31.049
1990,6,145.17,36.994,27.659,32.327
1990,7,621.63,31.128,25.937,28.533
1990,8,269.03,32.618,26.578,29.598
1990,9,232.77,31.814,25.668,28.741
1990,10,35.84,31.409,20.551,25.98
1990,11,0.053464,28.731,15.089,21.91
1990,12,21.595,24.379,10.457,17.418
1991,1,7.3162,22.357,8.3082,15.332
1991,2,10.874,26.642,12.875,19.758
1991,3,17.043,31.715,16.953,24.334
1991,4,10.442,36.634,21.5,29.067
1991,5,3.9429,39.993,26.285,33.139
1991,6,147.79,36.708,27.57,32.139
1991,7,258.08,34.93,27.934,31.432
1991,8,462.85,31.509,26.336,28.923
1991,9,206.93,32.296,25.406,28.851
1991,10,10.774,32.218,19.375,25.797
1991,11,0.02541,27.289,14.001,20.645
1991,12,27.805,23.285,10.706,16.995
1992,1,13.443,23.082,9.1072,16.094
1992,2,11.884,23.908,10.353,17.131
1992,3,1.3903,32.301,17.009,24.655
1992,4,1.4915,37.837,22.432,30.134
1992,5,12.122,38.359,24.803,31.581
1992,6,132.53,38.877,27.609,33.243
1992,7,380.86,34.055,27.101,30.578
1992,8,466.18,32.37,26.486,29.428
1992,9,196.67,32.325,25.226,28.776
1992,10,158.9,31.746,20.762,26.254
1992,11,0.59881,28.287,15.67,21.978
1992,12,2.5748,24.019,10.397,17.208
1993,1,2.1531,22.062,9.3681,15.715
1993,2,12.963,26.514,12.68,19.597
1993,3,34.696,29.416,15.418,22.417
1993,4,8.8469,36.465,21.126,28.795
1993,5,26.568,38.66,25.506,32.083
1993,6,235.22,37.52,27.399,32.459
1993,7,271.92,33.796,27.361,30.578
1993,8,512.97,32.79,26.607,29.698
1993,9,298.4,30.59,24.896,27.743
1993,10,17.205,32.259,21.29,26.774
1993,11,0.020102,28.437,15.745,22.091
1993,12,2.4044,24.364,10.698,17.531
1994,1,11.344,23.683,11.027,17.355
1994,2,34.968,24.369,11.883,18.126
1994,3,4.4474,32.085,16.99,24.538
1994,4,6.7712,35.923,21.875,28.899
1994,5,9.3791,39.542,26.582,33.062
1994,6,145.64,37.074,28.381,32.727
1994,7,181.8,32.622,27.428,30.025
1994,8,403.09,32.017,27.225,29.621
1994,9,232.75,32.394,25.705,29.05
1994,10,7.6266,31.963,20.953,26.458
1994,11,0,28.89,15.803,22.347
1994,12,2.3856,24.821,11.277,18.049
1995,1,10.233,21.235,9.6012,15.418
1995,2,38.401,25.328,12.95,19.139
1995,3,3.1359,30.485,17.21,23.847
1995,4,4.0601,37.87,22.529,30.2
1995,5,9.1585,40.723,27.373,34.048
1995,6,205.1,38.96,28.731,33.845
1995,7,194.12,33.732,27.367,30.55
1995,8,301.48,32.443,26.761,29.602
1995,9,160.28,31.917,25.669,28.793
1995,10,19.967,32.923,21.886,27.405
1995,11,1.7155,28.588,15.558,22.073
