1981,1,12.916,29.407,18.784,24.095
1981,2,10.156,31.105,19.24,25.173
1981,3,55.689,32.204,21.379,26.792
1981,4,137.47,31.83,23.517,27.673
1981,5,228.48,30.645,23.782,27.213
1981,6,601.69,26.533,22.489,24.511
1981,7,686.14,27.17,22.466,24.818
1981,8,547.63,26.744,21.966,24.355
1981,9,268.15,27.306,21.933,24.62
1981,10,248.12,27.934,21.706,24.82
1981,11,133.61,27.833,20.362,24.098
1981,12,87.217,28.348,19.154,23.751
1982,1,9.37,29.412,18.394,23.903
1982,2,9.4815,31.097,19.219,25.158
1982,3,29.586,32.411,21.566,26.989
1982,4,71.307,32,23.63,27.815
1982,5,217.53,30.553,23.92,27.236
1982,6,504.91,27.527,23.216,25.371
1982,7,457.92,27.16,22.542,24.851
1982,8,267.91,27.108,22.272,24.69
1982,9,149.65,28.414,22.247,25.33
1982,10,228.82,28.907,21.956,25.432
1982,11,214.83,28.335,21.308,24.822
1982,12,53.664,28.754,19.086,23.92
1983,1,30.74,30.031,18.321,24.176
1983,2,3.0796,31.792,20.152,25.972
1983,3,12.114,33.058,21.881,27.47
1983,4,30.74,32.925,23.781,28.353
1983,5,282.78,31.423,24.617,28.02
1983,6,464.46,28.793,24.047,26.42
1983,7,599.54,27.65,23.034,25.342
1983,8,419.62,27.106,22.563,24.835
1983,9,212,27.384,22.21,24.797
1983,10,266.57,28.483,21.816,25.149
1983,11,138.82,28.5,20.229,24.364
1983,12,89.225,28.159,20.482,24.321
1984,1,24.152,28.804,19.793,24.298
1984,2,46.722,29.787,20.494,25.141
1984,3,97.462,30.823,21.246,26.034
1984,4,116.07,30.843,23.164,27.004
1984,5,130.85,31.249,24.385,27.817
1984,6,657.08,26.952,22.705,24.828
1984,7,581.51,26.6,22.169,24.385
1984,8,290.63,27.35,22.125,24.738
1984,9,260.8,27.876,21.923,24.9
1984,10,330.53,27.631,21.012,24.322
1984,11,104.44,28.581,20.7,24.64
1984,12,36.436,28.849,18.675,23.762
1985,1,36.593,29.335,19.43,24.382
