1981,1,1,4.9477,12.977,2.2,7.5886
1981,1,2,0.41196,13.4,2.2047,7.8024
1981,1,3,3.2728,11.815,3.7291,7.7722
1981,1,4,14.711,8.3652,3.2168,5.791
1981,1,5,7.4452,8.7653,3.6467,6.206
1981,1,6,1.928,9.5594,2.377,5.9682
1981,1,7,31.259,8.7511,0.97325,4.8622
1981,1,8,11.85,9.1064,-0.6407,4.2329
1981,1,9,1.0757,9.1319,-0.73592,4.198
1981,1,10,0.30464,9.8478,-0.70398,4.5719
1981,1,11,0,9.6143,-0.1219,4.7462
1981,1,12,0.15642,9.3085,-0.24753,4.5305
1981,1,13,0,10.173,-0.23271,4.9701
1981,1,14,0.0058219,10.33,0.29544,5.3127
1981,1,15,0.46369,11.959,2.2906,7.1246
1981,1,16,1.3132,12.5,2.2751,7.3875
1981,1,17,0.5837,10.8,3.3698,7.0847
1981,1,18,0.00056291,10.679,3.1144,6.8966
1981,1,19,0.0032273,12.277,3.0471,7.6619
1981,1,20,0.07197,13.243,2.4583,7.8505
1981,1,21,0.076062,12.696,4.3415,8.5187
1981,1,22,0.64808,12.838,4.6624,8.7501
1981,1,23,2.255,12.765,5.3227,9.0437
1981,1,24,10.071,8.0302,3.9501,5.9902
1981,1,25,8.4843,6.2702,3.2351,4.7526
1981,1,26,1.8448,6.6944,3.0589,4.8767
1981,1,27,2.0686,9.2259,3.2499,6.2379
1981,1,28,3.1842,10.324,4.7313,7.5275
1981,1,29,1.5912,8.6538,4.3688,6.5113
1981,1,30,1.0471,11.098,4.2611,7.6796
1981,1,31,1.1205,9.3092,3.0735,6.1913
1981,2,1,0.21803,8.014,0.14732,4.0806
1981,2,2,1.372,9.8697,1.368,5.6188
1981,2,3,2.6143,10.002,3.3817,6.6918
1981,2,4,4.1287,8.5752,4.3155,6.4454
1981,2,5,3.6562,8.9257,4.363,6.6443
1981,2,6,2.4703,8.3736,2.4422,5.4079
1981,2,7,0.31022,9.4641,2.2813,5.8727
1981,2,8,0.022657,10.584,2.549,6.5663
1981,2,9,0.018179,11.175,2.4492,6.8121
1981,2,10,0.02589,10.893,2.5901,6.7414
1981,2,11,0,11.443,3.2264,7.3347
1981,2,12,0.091542,13.066,4.6528,8.8596
1981,2,13,1.5626,14.125,6.8624,10.494
1981,2,14,2.417,13.341,7.1196,10.231
1981,2,15,2.7132,13.356,6.3164,9.8361
1981,2,16,0.072617,14.411,5.6804,10.046
1981,2,17,0.00098281,14.025,4.5346,9.2799
1981,2,18,1.452,14.273,4.5529,9.413
1981,2,19,0,14.675,4.5653,9.6204
1981,2,20,0.0099598,16.08,4.8987,10.489
1981,2,21,0.090569,16.262,4.7979,10.53
1981,2,22,13.119,16.525,6.1777,11.351
1981,2,23,2.5413,17.141,8.0911,12.616
1981,2,24,6.5728,15.93,8.3298,12.13
1981,2,25,6.0864,15.94,7.2533,11.597
1981,2,26,0.89144,15.697,6.4098,11.053
1981,2,27,1.6532,15.111,7.9706,11.541
1981,2,28,2.1071,13.406,6.8943,10.15
1981,3,1,2.8127,11.139,5.7404,8.4398
1981,3,2,1.459,13.739,4.5251,9.1318
1981,3,3,5.0474,14.259,4.5224,9.3908
1981,3,4,0.1254,15.448,5.9131,10.681
1981,3,5,4.9517,16.795,8.1329,12.464
1981,3,6,12.737,16.75,9.0342,12.892
1981,3,7,10.301,13.412,5.8744,9.643
1981,3,8,0.35253,14.32,5.1631,9.7414
1981,3,9,0.45979,14.984,6.5637,10.774
1981,3,10,1.5324,15.138,7.4083,11.273
1981,3,11,2.069,12.796,5.554,9.175
1981,3,12,0.2493,15.257,5.9206,10.589
1981,3,13,0.37066,15.222,5.3002,10.261
1981,3,14,0.42329,16.281,8.822,12.551
1981,3,15,1.4643,13.053,8.5597,10.806
1981,3,16,0.29699,13.69,8.188,10.939
1981,3,17,0.0067929,16.154,7.2534,11.703
1981,3,18,2.127,17.809,9.5164,13.663
1981,3,19,0.40805,19.558,11.403,15.48
1981,3,20,6.2264,18.659,9.4488,14.054
1981,3,21,9.4215,16.902,8.4915,12.697
1981,3,22,1.1673,12.583,5.4836,9.0331
1981,3,23,0.0010531,15.063,6.19,10.627
1981,3,24,0,18.13,7.0231,12.577
1981,3,25,0,19.652,8.5989,14.125
1981,3,26,0.0076087,19.941,8.2037,14.072
1981,3,27,0,20.546,9.0839,14.815
1981,3,28,0.40416,20.83,10.167,15.499
1981,3,29,3.6578,21.705,12.983,17.344
1981,3,30,12.71,21.31,13.069,17.189
1981,3,31,4.9278,16.647,7.5909,12.119
1981,4,1,0.0044614,17.312,8.4931,12.903
1981,4,2,0.11417,18.882,10.54,14.711
1981,4,3,3.4919,18.14,10.579,14.36
1981,4,4,3.9329,18.738,9.0462,13.892
1981,4,5,0.61031,18.719,7.0205,12.87
1981,4,6,0.069099,19.057,7.8478,13.453
1981,4,7,0,20.446,9.9067,15.176
1981,4,8,0.099642,20.267,10.599,15.433
1981,4,9,0.15162,22.446,10.623,16.534
1981,4,10,0,23.973,10.491,17.232
1981,4,11,0.004772,25.043,11.606,18.324
1981,4,12,1.5065,26.242,12.139,19.19
1981,4,13,0.86832,26.834,12.974,19.904
1981,4,14,1.6168,27.158,15.317,21.238
1981,4,15,4.2889,26.334,16.327,21.33
1981,4,16,6.2221,25.796,15.426,20.611
1981,4,17,1.2829,23.811,10.685,17.248
1981,4,18,0.16163,24.561,11.763,18.162
1981,4,19,0.845,26.358,12.628,19.493
1981,4,20,3.2115,27.057,14.714,20.885
1981,4,21,5.8851,26.734,16.737,21.736
1981,4,22,3.4904,23.719,12.74,18.23
1981,4,23,0.28385,23.876,12.339,18.107
1981,4,24,1.0706,25.005,12.187,18.596
1981,4,25,3.2631,26.107,13.146,19.626
1981,4,26,0.587,27.058,14.249,20.653
1981,4,27,0.0649,28.015,14.934,21.474
1981,4,28,3.0232,27.964,15.468,21.716
1981,4,29,1.1213,25.218,15.688,20.453
1981,4,30,0.92091,24.079,14.911,19.495
1981,5,1,0.15426,25.058,14.345,19.702
1981,5,2,8.0869,27.689,14.898,21.293
1981,5,3,12.092,29.414,16.914,23.164
1981,5,4,1.8763,30.681,18.633,24.657
1981,5,5,4.0803,29.059,16.354,22.706
1981,5,6,0.77331,26.852,15.913,21.383
1981,5,7,1.0746,25.718,15.673,20.696
1981,5,8,0.057018,25.761,15.647,20.704
1981,5,9,0.52541,26.055,15.794,20.925
1981,5,10,0.00078774,25.517,15.246,20.382
1981,5,11,0.58671,24.684,15.301,19.992
1981,5,12,0.33356,25.178,14.179,19.678
1981,5,13,0.18509,27.805,17.016,22.41
